Job ID,Job Title,Company Name,Job Location,Job Type,Salary Range,Experience Required,Posted Date,Application Deadline,Job Portal,Number of Applicants,Education Requirement,Skills Required,Remote/Onsite,Company Size
JOB11826,Sales Representative,TCS,Chennai,Internship,20+ LPA,0-2 years,2025-01-10,2025-02-04,LinkedIn,19,MBA,"Digital Marketing, Machine Learning, Excel",Onsite,Small (1-50)
JOB11827,Cyber Security Analyst,IBM,Ahmedabad,Internship,12-20 LPA,5-10 years,2024-12-31,2025-01-09,LinkedIn,55,B.Sc,"React, Digital Marketing, Java",Onsite,Medium (51-500)
JOB11828,Software Engineer,TCS,Pune,Part-time,12-20 LPA,0-2 years,2025-01-10,2025-01-24,Naukri.com,452,M.Tech,"Digital Marketing, UI/UX, C++",Hybrid,Large (500+)
JOB11829,Marketing Executive,Microsoft,Delhi,Internship,3-5 LPA,0-2 years,2025-01-21,2025-02-01,Naukri.com,334,PhD,"AWS, Java, Machine Learning",Onsite,Large (500+)
JOB11830,Cyber Security Analyst,Accenture,Noida,Contract,3-5 LPA,10+ years,2025-01-06,2025-02-03,Naukri.com,169,M.Tech,"Java, Excel, C++",Remote,Medium (51-500)
JOB11831,Product Manager,Wipro,Hyderabad,Contract,8-12 LPA,2-5 years,2025-01-08,2025-01-29,Indeed,302,B.Tech,"Python, React, AWS",Hybrid,Large (500+)
JOB11832,Financial Analyst,Microsoft,Ahmedabad,Internship,5-8 LPA,2-5 years,2025-01-04,2025-01-17,LinkedIn,288,B.Tech,"C++, Java, UI/UX",Remote,Small (1-50)
JOB11833,Cyber Security Analyst,Microsoft,Chennai,Internship,20+ LPA,0-2 years,2025-01-03,2025-01-21,LinkedIn,12,B.Sc,"Java, Machine Learning, Excel",Remote,Medium (51-500)
JOB11834,Financial Analyst,Microsoft,Ahmedabad,Internship,5-8 LPA,2-5 years,2025-01-19,2025-02-11,Indeed,335,PhD,"Digital Marketing, Java, UI/UX",Remote,Small (1-50)
JOB11835,Sales Representative,HCL,Hyderabad,Part-time,5-8 LPA,10+ years,2025-01-20,2025-02-06,Naukri.com,394,B.Sc,"Machine Learning, SQL, UI/UX",Remote,Large (500+)
JOB11836,Graphic Designer,Accenture,Mumbai,Part-time,8-12 LPA,2-5 years,2025-01-06,2025-01-17,LinkedIn,377,B.Sc,"Java, AWS, Digital Marketing",Remote,Small (1-50)
JOB11837,Graphic Designer,Microsoft,Kolkata,Internship,3-5 LPA,2-5 years,2024-12-30,2025-01-22,LinkedIn,168,B.Sc,"Python, AWS, UI/UX",Remote,Small (1-50)
JOB11838,Software Engineer,Accenture,Chennai,Full-time,5-8 LPA,2-5 years,2024-12-29,2025-01-28,Naukri.com,250,M.Tech,"Digital Marketing, UI/UX, AWS",Remote,Small (1-50)
JOB11839,HR Manager,HCL,Pune,Part-time,5-8 LPA,2-5 years,2024-12-27,2025-01-11,LinkedIn,141,B.Sc,"SQL, Machine Learning, Python",Hybrid,Small (1-50)
JOB11840,Data Scientist,Accenture,Jaipur,Contract,8-12 LPA,0-2 years,2024-12-25,2025-01-05,Naukri.com,355,PhD,"Machine Learning, UI/UX, AWS",Hybrid,Medium (51-500)
JOB11841,Graphic Designer,IBM,Bangalore,Full-time,20+ LPA,0-2 years,2025-01-21,2025-02-15,Indeed,148,PhD,"Python, C++, SQL",Hybrid,Medium (51-500)
JOB11842,HR Manager,IBM,Kolkata,Part-time,8-12 LPA,0-2 years,2025-01-06,2025-01-23,LinkedIn,108,MBA,"AWS, Excel, Machine Learning",Hybrid,Small (1-50)
JOB11843,Business Analyst,Microsoft,Delhi,Full-time,12-20 LPA,2-5 years,2025-01-09,2025-01-29,LinkedIn,479,PhD,"Digital Marketing, React, Excel",Remote,Large (500+)
JOB11844,Business Analyst,IBM,Hyderabad,Full-time,20+ LPA,2-5 years,2024-12-25,2025-01-18,Naukri.com,273,MBA,"Java, Digital Marketing, Python",Onsite,Large (500+)
JOB11845,Sales Representative,HCL,Bangalore,Full-time,20+ LPA,0-2 years,2025-01-06,2025-01-22,Naukri.com,308,M.Tech,"SQL, Digital Marketing, Excel",Onsite,Small (1-50)
JOB11846,Business Analyst,Accenture,Mumbai,Internship,12-20 LPA,5-10 years,2025-01-04,2025-01-15,LinkedIn,97,PhD,"Python, Java, Excel",Onsite,Small (1-50)
JOB11847,HR Manager,Google,Delhi,Internship,5-8 LPA,0-2 years,2025-01-02,2025-01-31,Naukri.com,247,MBA,"React, Digital Marketing, UI/UX",Hybrid,Large (500+)
JOB11848,Business Analyst,Infosys,Noida,Full-time,8-12 LPA,5-10 years,2025-01-10,2025-01-27,Indeed,113,B.Sc,"Python, SQL, AWS",Remote,Large (500+)
JOB11849,Graphic Designer,HCL,Mumbai,Internship,5-8 LPA,5-10 years,2025-01-08,2025-02-01,Naukri.com,358,PhD,"Machine Learning, Excel, Java",Remote,Large (500+)
JOB11850,Business Analyst,TCS,Jaipur,Internship,20+ LPA,0-2 years,2024-12-24,2025-01-08,Naukri.com,178,M.Tech,"UI/UX, SQL, Java",Onsite,Small (1-50)
JOB11851,Marketing Executive,Amazon,Jaipur,Part-time,12-20 LPA,0-2 years,2025-01-17,2025-02-03,Indeed,46,M.Tech,"Digital Marketing, AWS, C++",Hybrid,Large (500+)
JOB11852,Product Manager,Accenture,Kolkata,Full-time,20+ LPA,0-2 years,2025-01-05,2025-01-17,Indeed,368,MBA,"React, UI/UX, Excel",Onsite,Medium (51-500)
JOB11853,Product Manager,Microsoft,Pune,Contract,3-5 LPA,5-10 years,2025-01-08,2025-02-07,LinkedIn,52,M.Tech,"UI/UX, Excel, Java",Onsite,Small (1-50)
JOB11854,Business Analyst,Microsoft,Ahmedabad,Internship,5-8 LPA,0-2 years,2025-01-22,2025-02-20,Indeed,286,B.Sc,"Python, Excel, C++",Remote,Large (500+)
JOB11855,Software Engineer,IBM,Pune,Contract,20+ LPA,0-2 years,2025-01-15,2025-01-28,LinkedIn,458,B.Tech,"UI/UX, C++, Java",Hybrid,Medium (51-500)
JOB11856,Financial Analyst,IBM,Mumbai,Full-time,8-12 LPA,5-10 years,2025-01-11,2025-02-08,Indeed,461,MBA,"Machine Learning, Python, UI/UX",Remote,Large (500+)
JOB11857,Financial Analyst,Wipro,Mumbai,Full-time,5-8 LPA,5-10 years,2025-01-06,2025-01-19,Naukri.com,160,M.Tech,"C++, SQL, Machine Learning",Onsite,Medium (51-500)
JOB11858,Product Manager,Google,Kolkata,Part-time,3-5 LPA,5-10 years,2025-01-20,2025-01-29,Indeed,259,M.Tech,"Python, UI/UX, SQL",Hybrid,Small (1-50)
JOB11859,Product Manager,Deloitte,Mumbai,Full-time,12-20 LPA,2-5 years,2025-01-05,2025-01-23,Naukri.com,326,PhD,"Python, Machine Learning, Java",Hybrid,Large (500+)
JOB11860,Financial Analyst,HCL,Noida,Part-time,12-20 LPA,0-2 years,2024-12-23,2025-01-11,Naukri.com,181,B.Tech,"Machine Learning, Excel, C++",Onsite,Small (1-50)
JOB11861,Software Engineer,TCS,Delhi,Full-time,12-20 LPA,0-2 years,2024-12-29,2025-01-12,LinkedIn,381,M.Tech,"React, Digital Marketing, Python",Hybrid,Small (1-50)
JOB11862,Software Engineer,Wipro,Ahmedabad,Contract,5-8 LPA,5-10 years,2025-01-20,2025-02-15,Indeed,395,PhD,"Python, React, C++",Hybrid,Large (500+)
JOB11863,Sales Representative,Wipro,Hyderabad,Full-time,12-20 LPA,2-5 years,2025-01-16,2025-02-15,Indeed,98,M.Tech,"UI/UX, SQL, AWS",Onsite,Small (1-50)
JOB11864,Data Scientist,Google,Ahmedabad,Part-time,20+ LPA,0-2 years,2025-01-06,2025-01-26,Naukri.com,488,B.Tech,"Digital Marketing, React, UI/UX",Onsite,Large (500+)
JOB11865,Graphic Designer,Google,Noida,Internship,5-8 LPA,10+ years,2025-01-10,2025-01-23,Naukri.com,30,PhD,"UI/UX, SQL, React",Hybrid,Medium (51-500)
JOB11866,Business Analyst,Infosys,Mumbai,Internship,12-20 LPA,0-2 years,2025-01-18,2025-02-04,Naukri.com,364,B.Tech,"React, C++, Excel",Onsite,Small (1-50)
JOB11867,Software Engineer,Accenture,Ahmedabad,Internship,3-5 LPA,10+ years,2025-01-06,2025-02-03,Indeed,10,PhD,"Excel, Python, SQL",Remote,Large (500+)
JOB11868,Sales Representative,Deloitte,Noida,Full-time,8-12 LPA,0-2 years,2025-01-13,2025-01-23,LinkedIn,368,B.Sc,"SQL, Digital Marketing, Java",Onsite,Large (500+)
JOB11869,Financial Analyst,HCL,Mumbai,Contract,5-8 LPA,0-2 years,2025-01-21,2025-02-10,Indeed,398,MBA,"C++, Excel, Digital Marketing",Hybrid,Large (500+)
JOB11870,Financial Analyst,Deloitte,Jaipur,Internship,20+ LPA,5-10 years,2024-12-31,2025-01-13,Naukri.com,407,B.Tech,"Machine Learning, C++, Digital Marketing",Remote,Medium (51-500)
JOB11871,Software Engineer,Deloitte,Mumbai,Part-time,5-8 LPA,2-5 years,2025-01-19,2025-02-02,Indeed,461,B.Tech,"C++, AWS, Java",Onsite,Large (500+)
JOB11872,HR Manager,Wipro,Kolkata,Internship,3-5 LPA,2-5 years,2025-01-14,2025-01-26,LinkedIn,426,B.Sc,"UI/UX, Java, C++",Hybrid,Small (1-50)
JOB11873,Cyber Security Analyst,Microsoft,Bangalore,Part-time,20+ LPA,10+ years,2025-01-14,2025-01-26,LinkedIn,163,B.Sc,"Python, Excel, Digital Marketing",Remote,Small (1-50)
JOB11874,Data Scientist,Deloitte,Kolkata,Contract,12-20 LPA,0-2 years,2025-01-03,2025-01-17,LinkedIn,294,M.Tech,"Excel, AWS, SQL",Hybrid,Medium (51-500)
JOB11875,Product Manager,IBM,Hyderabad,Part-time,12-20 LPA,10+ years,2025-01-06,2025-01-15,Indeed,184,B.Tech,"Python, AWS, Digital Marketing",Onsite,Small (1-50)
JOB11876,Graphic Designer,Amazon,Ahmedabad,Part-time,12-20 LPA,5-10 years,2025-01-02,2025-01-20,Indeed,210,MBA,"Excel, Digital Marketing, Machine Learning",Remote,Medium (51-500)
JOB11877,Graphic Designer,Microsoft,Ahmedabad,Full-time,3-5 LPA,0-2 years,2025-01-14,2025-02-05,Naukri.com,339,B.Tech,"Machine Learning, Excel, React",Hybrid,Medium (51-500)
JOB11878,Cyber Security Analyst,TCS,Pune,Contract,3-5 LPA,5-10 years,2025-01-17,2025-02-03,Naukri.com,197,B.Sc,"Java, Machine Learning, SQL",Onsite,Small (1-50)
JOB11879,Graphic Designer,IBM,Ahmedabad,Part-time,3-5 LPA,10+ years,2025-01-12,2025-02-02,Indeed,220,B.Tech,"Java, C++, Machine Learning",Remote,Large (500+)
JOB11880,Data Scientist,Wipro,Hyderabad,Internship,12-20 LPA,2-5 years,2024-12-28,2025-01-07,Naukri.com,33,MBA,"Java, Excel, AWS",Hybrid,Medium (51-500)
JOB11881,Sales Representative,Microsoft,Mumbai,Internship,3-5 LPA,2-5 years,2025-01-16,2025-02-05,Indeed,93,PhD,"C++, React, UI/UX",Onsite,Large (500+)
JOB11882,Sales Representative,IBM,Noida,Internship,12-20 LPA,10+ years,2025-01-04,2025-01-16,LinkedIn,328,M.Tech,"Java, AWS, Digital Marketing",Remote,Medium (51-500)
JOB11883,Graphic Designer,Amazon,Ahmedabad,Full-time,12-20 LPA,2-5 years,2025-01-04,2025-01-11,Naukri.com,186,PhD,"Python, AWS, React",Onsite,Large (500+)
JOB11884,Sales Representative,HCL,Pune,Part-time,5-8 LPA,0-2 years,2025-01-19,2025-02-14,LinkedIn,170,M.Tech,"Excel, Java, React",Remote,Large (500+)
JOB11885,Cyber Security Analyst,Microsoft,Jaipur,Internship,3-5 LPA,0-2 years,2025-01-07,2025-01-20,LinkedIn,15,PhD,"Digital Marketing, Python, AWS",Remote,Small (1-50)
JOB11886,Data Scientist,Amazon,Pune,Part-time,5-8 LPA,2-5 years,2025-01-18,2025-02-11,Naukri.com,146,MBA,"Excel, Machine Learning, React",Remote,Large (500+)
JOB11887,Graphic Designer,Microsoft,Pune,Part-time,3-5 LPA,10+ years,2025-01-02,2025-01-16,Indeed,478,B.Tech,"C++, Python, SQL",Onsite,Medium (51-500)
JOB11888,Sales Representative,Infosys,Delhi,Internship,20+ LPA,0-2 years,2024-12-29,2025-01-26,Indeed,340,B.Tech,"C++, SQL, Machine Learning",Hybrid,Small (1-50)
JOB11889,Product Manager,IBM,Ahmedabad,Internship,12-20 LPA,10+ years,2025-01-04,2025-01-25,Naukri.com,232,PhD,"Machine Learning, UI/UX, Excel",Onsite,Medium (51-500)
JOB11890,Business Analyst,Microsoft,Chennai,Contract,8-12 LPA,5-10 years,2025-01-02,2025-02-01,Indeed,458,B.Sc,"Python, UI/UX, React",Onsite,Medium (51-500)
JOB11891,Sales Representative,Amazon,Pune,Full-time,3-5 LPA,0-2 years,2025-01-21,2025-02-09,LinkedIn,441,MBA,"Excel, Machine Learning, Java",Hybrid,Small (1-50)
JOB11892,Marketing Executive,Deloitte,Chennai,Contract,8-12 LPA,0-2 years,2024-12-25,2025-01-05,Indeed,350,PhD,"SQL, Python, AWS",Hybrid,Large (500+)
JOB11893,Graphic Designer,Microsoft,Delhi,Internship,5-8 LPA,0-2 years,2025-01-15,2025-02-09,LinkedIn,427,B.Sc,"React, C++, Machine Learning",Remote,Medium (51-500)
JOB11894,Sales Representative,Accenture,Chennai,Part-time,12-20 LPA,5-10 years,2024-12-31,2025-01-26,LinkedIn,107,MBA,"SQL, React, UI/UX",Remote,Medium (51-500)
JOB11895,Data Scientist,TCS,Mumbai,Part-time,3-5 LPA,0-2 years,2025-01-06,2025-01-17,Naukri.com,10,M.Tech,"React, Python, Machine Learning",Remote,Small (1-50)
JOB11896,Graphic Designer,HCL,Noida,Full-time,12-20 LPA,5-10 years,2024-12-29,2025-01-12,Indeed,360,B.Tech,"Python, Excel, SQL",Onsite,Medium (51-500)
JOB11897,Data Scientist,Google,Jaipur,Internship,5-8 LPA,0-2 years,2025-01-03,2025-01-27,Naukri.com,406,B.Tech,"SQL, UI/UX, React",Onsite,Small (1-50)
JOB11898,Software Engineer,HCL,Noida,Part-time,20+ LPA,5-10 years,2025-01-03,2025-01-12,Indeed,459,MBA,"C++, SQL, React",Hybrid,Medium (51-500)
JOB11899,Data Scientist,HCL,Pune,Contract,3-5 LPA,5-10 years,2024-12-30,2025-01-10,Indeed,131,B.Tech,"Machine Learning, AWS, Excel",Onsite,Small (1-50)
JOB11900,Financial Analyst,Amazon,Delhi,Part-time,20+ LPA,2-5 years,2025-01-15,2025-01-28,LinkedIn,218,B.Tech,"Excel, Digital Marketing, AWS",Onsite,Large (500+)
JOB11901,Data Scientist,Microsoft,Hyderabad,Full-time,3-5 LPA,2-5 years,2025-01-21,2025-01-30,Indeed,324,PhD,"AWS, Machine Learning, Excel",Remote,Small (1-50)
JOB11902,Data Scientist,Infosys,Bangalore,Internship,20+ LPA,2-5 years,2025-01-17,2025-01-30,Indeed,239,B.Sc,"UI/UX, Digital Marketing, Java",Hybrid,Small (1-50)
JOB11903,Financial Analyst,Amazon,Ahmedabad,Part-time,12-20 LPA,5-10 years,2024-12-30,2025-01-06,Indeed,178,B.Tech,"Digital Marketing, Python, C++",Hybrid,Small (1-50)
JOB11904,Business Analyst,Wipro,Jaipur,Full-time,20+ LPA,2-5 years,2024-12-26,2025-01-04,LinkedIn,205,MBA,"AWS, C++, SQL",Remote,Medium (51-500)
JOB11905,Cyber Security Analyst,Wipro,Mumbai,Contract,20+ LPA,0-2 years,2025-01-09,2025-01-24,LinkedIn,209,M.Tech,"React, Machine Learning, Digital Marketing",Onsite,Medium (51-500)
JOB11906,Cyber Security Analyst,TCS,Chennai,Full-time,12-20 LPA,10+ years,2025-01-19,2025-01-26,LinkedIn,185,MBA,"SQL, C++, Digital Marketing",Remote,Large (500+)
JOB11907,Software Engineer,IBM,Jaipur,Internship,8-12 LPA,10+ years,2024-12-26,2025-01-12,Indeed,31,MBA,"React, Excel, UI/UX",Hybrid,Medium (51-500)
JOB11908,Cyber Security Analyst,Amazon,Pune,Part-time,3-5 LPA,2-5 years,2025-01-18,2025-02-11,LinkedIn,457,PhD,"Python, SQL, C++",Onsite,Large (500+)
JOB11909,Graphic Designer,Accenture,Pune,Contract,8-12 LPA,0-2 years,2025-01-10,2025-02-04,LinkedIn,426,B.Sc,"UI/UX, React, Python",Remote,Large (500+)
JOB11910,Product Manager,HCL,Mumbai,Part-time,5-8 LPA,2-5 years,2025-01-06,2025-01-15,Indeed,416,MBA,"C++, AWS, Digital Marketing",Hybrid,Large (500+)
JOB11911,Data Scientist,Accenture,Hyderabad,Full-time,20+ LPA,0-2 years,2025-01-03,2025-01-15,Naukri.com,123,MBA,"Machine Learning, Excel, SQL",Remote,Medium (51-500)
JOB11912,Sales Representative,TCS,Delhi,Internship,20+ LPA,0-2 years,2025-01-19,2025-01-28,Indeed,446,PhD,"Machine Learning, Java, UI/UX",Hybrid,Small (1-50)
JOB11913,Cyber Security Analyst,Infosys,Chennai,Full-time,5-8 LPA,5-10 years,2025-01-19,2025-02-04,Indeed,466,PhD,"Machine Learning, Excel, Digital Marketing",Remote,Large (500+)
JOB11914,Cyber Security Analyst,HCL,Ahmedabad,Full-time,3-5 LPA,10+ years,2025-01-09,2025-02-04,Indeed,436,PhD,"Python, Machine Learning, UI/UX",Remote,Medium (51-500)
JOB11915,Business Analyst,IBM,Bangalore,Part-time,12-20 LPA,0-2 years,2025-01-07,2025-01-15,LinkedIn,380,MBA,"Digital Marketing, C++, SQL",Onsite,Large (500+)
JOB11916,Product Manager,Amazon,Jaipur,Contract,3-5 LPA,5-10 years,2025-01-10,2025-02-03,Indeed,42,M.Tech,"Machine Learning, UI/UX, Java",Onsite,Small (1-50)
JOB11917,Financial Analyst,Wipro,Ahmedabad,Full-time,5-8 LPA,10+ years,2025-01-15,2025-02-04,Naukri.com,187,M.Tech,"React, UI/UX, Java",Remote,Large (500+)
JOB11918,Data Scientist,TCS,Mumbai,Part-time,12-20 LPA,2-5 years,2025-01-21,2025-02-02,Naukri.com,202,M.Tech,"Machine Learning, SQL, C++",Onsite,Medium (51-500)
JOB11919,Data Scientist,TCS,Jaipur,Part-time,8-12 LPA,2-5 years,2025-01-02,2025-01-17,Naukri.com,188,M.Tech,"Excel, Python, React",Remote,Large (500+)
JOB11920,Software Engineer,Infosys,Pune,Internship,8-12 LPA,0-2 years,2025-01-22,2025-02-20,LinkedIn,233,B.Sc,"UI/UX, Excel, Digital Marketing",Hybrid,Small (1-50)
JOB11921,Sales Representative,Accenture,Noida,Part-time,5-8 LPA,0-2 years,2025-01-19,2025-02-01,LinkedIn,493,B.Sc,"UI/UX, AWS, Python",Hybrid,Large (500+)
JOB11922,Financial Analyst,Deloitte,Chennai,Full-time,3-5 LPA,2-5 years,2024-12-31,2025-01-16,Indeed,177,B.Tech,"Machine Learning, C++, Digital Marketing",Onsite,Small (1-50)
JOB11923,Graphic Designer,Accenture,Delhi,Part-time,12-20 LPA,5-10 years,2024-12-24,2025-01-22,LinkedIn,113,MBA,"Digital Marketing, AWS, Excel",Hybrid,Medium (51-500)
JOB11924,Product Manager,IBM,Noida,Contract,5-8 LPA,10+ years,2024-12-25,2025-01-14,LinkedIn,90,M.Tech,"AWS, C++, Digital Marketing",Hybrid,Small (1-50)
JOB11925,Sales Representative,IBM,Chennai,Full-time,20+ LPA,5-10 years,2025-01-15,2025-02-11,Naukri.com,124,M.Tech,"Excel, Java, Digital Marketing",Remote,Large (500+)
JOB11926,Sales Representative,Deloitte,Delhi,Full-time,5-8 LPA,2-5 years,2024-12-31,2025-01-09,Naukri.com,113,MBA,"UI/UX, React, Python",Hybrid,Small (1-50)
JOB11927,Data Scientist,Infosys,Chennai,Internship,5-8 LPA,2-5 years,2025-01-05,2025-01-13,LinkedIn,221,MBA,"Machine Learning, Digital Marketing, UI/UX",Remote,Large (500+)
JOB11928,Marketing Executive,TCS,Jaipur,Internship,5-8 LPA,10+ years,2025-01-13,2025-02-09,Naukri.com,172,MBA,"Digital Marketing, React, UI/UX",Hybrid,Small (1-50)
JOB11929,Product Manager,IBM,Mumbai,Full-time,3-5 LPA,0-2 years,2024-12-29,2025-01-16,LinkedIn,19,B.Tech,"React, AWS, Machine Learning",Remote,Small (1-50)
JOB11930,Financial Analyst,Microsoft,Delhi,Contract,5-8 LPA,5-10 years,2025-01-22,2025-02-14,Naukri.com,262,B.Sc,"AWS, Machine Learning, Excel",Hybrid,Medium (51-500)
JOB11931,HR Manager,Wipro,Bangalore,Full-time,12-20 LPA,10+ years,2025-01-18,2025-01-31,Indeed,341,PhD,"AWS, C++, SQL",Hybrid,Large (500+)
JOB11932,Business Analyst,Deloitte,Mumbai,Part-time,8-12 LPA,10+ years,2025-01-17,2025-01-28,Naukri.com,397,PhD,"Java, SQL, Machine Learning",Onsite,Large (500+)
JOB11933,Marketing Executive,Accenture,Ahmedabad,Full-time,3-5 LPA,10+ years,2025-01-05,2025-01-25,Indeed,218,B.Tech,"Python, AWS, React",Remote,Large (500+)
JOB11934,Cyber Security Analyst,Accenture,Pune,Part-time,3-5 LPA,2-5 years,2024-12-27,2025-01-05,Naukri.com,409,B.Sc,"React, Digital Marketing, AWS",Onsite,Small (1-50)
JOB11935,Sales Representative,Wipro,Ahmedabad,Internship,20+ LPA,5-10 years,2025-01-18,2025-01-25,Indeed,56,PhD,"AWS, SQL, Machine Learning",Hybrid,Large (500+)
JOB11936,Marketing Executive,Deloitte,Ahmedabad,Part-time,8-12 LPA,0-2 years,2025-01-14,2025-01-31,LinkedIn,51,PhD,"Excel, SQL, C++",Hybrid,Large (500+)
JOB11937,Data Scientist,TCS,Pune,Internship,3-5 LPA,10+ years,2024-12-31,2025-01-18,LinkedIn,28,PhD,"Excel, C++, Machine Learning",Onsite,Medium (51-500)
JOB11938,Sales Representative,TCS,Kolkata,Contract,20+ LPA,0-2 years,2024-12-26,2025-01-22,Naukri.com,379,M.Tech,"Machine Learning, C++, Python",Remote,Medium (51-500)
JOB11939,Data Scientist,Wipro,Mumbai,Full-time,8-12 LPA,5-10 years,2024-12-25,2025-01-24,Naukri.com,228,PhD,"React, Excel, Machine Learning",Remote,Medium (51-500)
JOB11940,Business Analyst,TCS,Delhi,Internship,8-12 LPA,10+ years,2025-01-22,2025-02-05,Naukri.com,135,M.Tech,"Machine Learning, C++, Python",Onsite,Large (500+)
JOB11941,Product Manager,Wipro,Noida,Internship,3-5 LPA,2-5 years,2024-12-28,2025-01-08,Indeed,370,B.Tech,"Java, UI/UX, SQL",Onsite,Large (500+)
JOB11942,Product Manager,Microsoft,Noida,Full-time,20+ LPA,2-5 years,2024-12-26,2025-01-12,LinkedIn,119,PhD,"SQL, Excel, UI/UX",Hybrid,Large (500+)
JOB11943,Software Engineer,Deloitte,Ahmedabad,Contract,3-5 LPA,0-2 years,2025-01-10,2025-01-20,LinkedIn,218,PhD,"Python, C++, Java",Hybrid,Large (500+)
JOB11944,Software Engineer,Accenture,Noida,Contract,20+ LPA,0-2 years,2025-01-06,2025-01-20,Naukri.com,417,B.Sc,"SQL, AWS, C++",Hybrid,Medium (51-500)
JOB11945,Software Engineer,Wipro,Ahmedabad,Full-time,5-8 LPA,2-5 years,2024-12-31,2025-01-25,Naukri.com,435,M.Tech,"Java, C++, Digital Marketing",Onsite,Medium (51-500)
JOB11946,Financial Analyst,Google,Hyderabad,Part-time,3-5 LPA,10+ years,2025-01-22,2025-02-13,Indeed,280,B.Tech,"C++, Digital Marketing, Python",Remote,Small (1-50)
JOB11947,Business Analyst,HCL,Bangalore,Contract,5-8 LPA,2-5 years,2024-12-26,2025-01-10,Naukri.com,76,B.Tech,"AWS, React, Machine Learning",Onsite,Small (1-50)
JOB11948,Sales Representative,Microsoft,Chennai,Part-time,3-5 LPA,10+ years,2025-01-11,2025-02-04,Naukri.com,65,M.Tech,"UI/UX, C++, Excel",Remote,Small (1-50)
JOB11949,Sales Representative,HCL,Delhi,Part-time,12-20 LPA,10+ years,2025-01-18,2025-02-06,Naukri.com,350,B.Sc,"Java, AWS, Excel",Onsite,Medium (51-500)
JOB11950,Software Engineer,Microsoft,Bangalore,Full-time,3-5 LPA,5-10 years,2025-01-21,2025-02-20,Indeed,488,B.Sc,"Java, React, Excel",Remote,Large (500+)
JOB11951,Product Manager,IBM,Chennai,Contract,8-12 LPA,2-5 years,2025-01-15,2025-01-27,Naukri.com,345,MBA,"React, C++, Machine Learning",Remote,Large (500+)
JOB11952,Financial Analyst,IBM,Bangalore,Contract,20+ LPA,5-10 years,2024-12-30,2025-01-21,Naukri.com,118,B.Tech,"C++, Excel, UI/UX",Remote,Large (500+)
JOB11953,Product Manager,IBM,Ahmedabad,Full-time,12-20 LPA,2-5 years,2024-12-28,2025-01-14,Naukri.com,97,MBA,"Machine Learning, SQL, Excel",Onsite,Small (1-50)
JOB11954,Data Scientist,Wipro,Bangalore,Full-time,5-8 LPA,2-5 years,2025-01-06,2025-01-21,Naukri.com,424,PhD,"AWS, UI/UX, Digital Marketing",Onsite,Medium (51-500)
JOB11955,Marketing Executive,Accenture,Bangalore,Full-time,20+ LPA,0-2 years,2025-01-16,2025-02-02,Naukri.com,285,MBA,"Excel, UI/UX, SQL",Remote,Medium (51-500)
JOB11956,Sales Representative,Amazon,Jaipur,Contract,12-20 LPA,0-2 years,2025-01-18,2025-02-09,LinkedIn,234,MBA,"Machine Learning, C++, Excel",Onsite,Small (1-50)
JOB11957,Graphic Designer,Microsoft,Hyderabad,Part-time,3-5 LPA,10+ years,2024-12-27,2025-01-04,Naukri.com,399,M.Tech,"React, SQL, Python",Onsite,Medium (51-500)
JOB11958,Financial Analyst,IBM,Hyderabad,Full-time,3-5 LPA,10+ years,2025-01-15,2025-02-14,LinkedIn,42,PhD,"Excel, Digital Marketing, React",Onsite,Small (1-50)
JOB11959,Cyber Security Analyst,Accenture,Pune,Internship,3-5 LPA,0-2 years,2025-01-06,2025-02-01,LinkedIn,163,M.Tech,"Excel, React, AWS",Hybrid,Medium (51-500)
JOB11960,Marketing Executive,TCS,Noida,Internship,8-12 LPA,0-2 years,2024-12-29,2025-01-25,Naukri.com,82,M.Tech,"UI/UX, React, Machine Learning",Onsite,Small (1-50)
JOB11961,Data Scientist,Wipro,Ahmedabad,Full-time,5-8 LPA,2-5 years,2024-12-25,2025-01-05,Naukri.com,214,B.Sc,"Machine Learning, Digital Marketing, Excel",Onsite,Small (1-50)
JOB11962,Product Manager,Microsoft,Noida,Internship,3-5 LPA,2-5 years,2025-01-01,2025-01-20,LinkedIn,229,PhD,"UI/UX, SQL, Machine Learning",Remote,Large (500+)
JOB11963,Financial Analyst,HCL,Chennai,Internship,8-12 LPA,2-5 years,2025-01-07,2025-01-14,Naukri.com,218,B.Sc,"Machine Learning, Python, C++",Hybrid,Small (1-50)
JOB11964,Business Analyst,Deloitte,Mumbai,Full-time,8-12 LPA,2-5 years,2025-01-09,2025-02-01,LinkedIn,266,B.Sc,"AWS, SQL, Digital Marketing",Onsite,Small (1-50)
JOB11965,Software Engineer,Microsoft,Chennai,Part-time,3-5 LPA,0-2 years,2024-12-28,2025-01-25,Naukri.com,316,PhD,"Excel, SQL, Java",Onsite,Large (500+)
JOB11966,Data Scientist,Wipro,Delhi,Part-time,3-5 LPA,5-10 years,2025-01-03,2025-01-12,Naukri.com,475,PhD,"Excel, Digital Marketing, Machine Learning",Remote,Large (500+)
